택배번호,출발지,출발시간,거리,통행량,경유지1,하차시간,상차시간,거리,통행량,경유지2,하차시간,상차시간,거리,통행량,경유지3,하차시간,상차시간,거리,통행량,도착지,도착시간
130P10032,경기 안산시 상록구,130,71,1,부천 우편집중국,135,147,253,28,중부권 광역우편물류센터,164,0,202,0,진주 우편집중국,0,0,180,0,전북 임실군,0,0
130P10033,전남 장성군,130,39,1,광주 우편집중국,133,145,199,9,중부권 광역우편물류센터,158,0,216,0,안동 우편집중국,0,0,44,0,경북 예천군,0,0
130P10034,충북 옥천군,130,135,4,천안 우편집중국,139,151,133,16,중부권 광역우편물류센터,160,0,295,0,부산 우편집중국,0,0,60,0,부산 수영구,0,0
130P10035,강원 춘천시,130,108,2,원주 우편집중국,137,149,256,26,중부권 광역우편물류센터,166,0,53,0,대전 우편집중국,0,0,46,0,대전 서구,0,0
130P10036,전남 함평군,130,108,2,광주 우편집중국,137,149,199,14,중부권 광역우편물류센터,162,0,53,0,대전 우편집중국,0,0,116,0,충남 부여군,0,0
130P10037,충북 괴산군,130,142,1,청주 우편집중국,139,151,100,8,중부권 광역우편물류센터,158,0,248,0,동서울 우편집중국,0,0,144,0,경기 양평군,0,0
130P10038,대구 남구,130,43,1,대구 우편집중국,133,145,192,20,중부권 광역우편물류센터,158,0,251,0,창원 우편집중국,0,0,35,0,경남 창원시 의창구,0,0
130P10039,울산 북구,130,30,1,울산 우편집중국,132,144,318,16,중부권 광역우편물류센터,165,0,216,0,안동 우편집중국,0,0,57,0,경북 영주시,0,0
131P10001,전북 순창군,131,169,2,진주 우편집중국,142,154,202,29,중부권 광역우편물류센터,167,0,248,0,동서울 우편집중국,0,0,58,0,서울 송파구,0,0
131P10002,서울 용산구,131,84,1,동서울 우편집중국,137,149,248,26,중부권 광역우편물류센터,166,0,271,0,포항 우편집중국,0,0,30,0,경북 울진군,0,0
131P10003,전남 영암군,131,50,1,영암 우편집중국,134,146,290,13,중부권 광역우편물류센터,165,0,368,0,강릉 우편집중국,0,0,68,0,강원 양양군,0,0
131P10004,경기 안양시 만안구,131,56,1,성남 우편집중국,135,147,218,21,중부권 광역우편물류센터,162,0,199,0,광주 우편집중국,0,0,82,0,전남 영광군,0,0
131P10005,서울 영등포구,131,36,1,부천 우편집중국,133,145,253,31,중부권 광역우편물류센터,162,0,268,0,고양 우편집중국,0,0,36,0,경기 김포시,0,0
131P10006,경북 예천군,131,44,1,안동 우편집중국,134,146,216,9,중부권 광역우편물류센터,160,0,192,0,대구 우편집중국,0,0,54,0,경북 경산시,0,0
131P10007,전남 보성군,131,84,1,순천 집중과,137,149,233,4,중부권 광역우편물류센터,165,0,218,0,성남 우편집중국,0,0,39,0,경기 성남시 분당구,0,0
131P10008,전남 장성군,131,39,2,광주 우편집중국,134,146,199,10,중부권 광역우편물류센터,159,0,318,0,울산 우편집중국,0,0,30,0,울산 남구,0,0
131P10009,경기 과천시,131,48,1,성남 우편집중국,134,146,218,23,중부권 광역우편물류센터,161,0,216,0,안동 우편집중국,0,0,90,0,경북 영양군,0,0
131P10010,울산 동구,131,30,2,울산 우편집중국,133,145,318,17,중부권 광역우편물류센터,166,0,192,0,대구 우편집중국,0,0,43,0,대구 남구,0,0
131P10011,경기 수원시 영통구,131,30,2,수원 우편집중국,133,145,229,20,중부권 광역우편물류센터,160,0,216,0,안동 우편집중국,0,0,97,0,경북 상주시,0,0
131P10012,경북 상주시,131,97,1,안동 우편집중국,137,149,216,9,중부권 광역우편물류센터,163,0,202,0,진주 우편집중국,0,0,180,0,전북 임실군,0,0
131P10013,경남 의령군,131,53,1,진주 우편집중국,135,147,202,30,중부권 광역우편물류센터,160,0,202,0,진주 우편집중국,0,0,102,0,경남 함양군,0,0
131P10014,대구 수성구,131,50,1,대구 우편집중국,134,146,192,22,중부권 광역우편물류센터,159,0,199,0,광주 우편집중국,0,0,150,0,광주 서구,0,0
131P10015,광주 광산구,131,202,2,광주 우편집중국,144,156,199,20,중부권 광역우편물류센터,169,0,248,0,동서울 우편집중국,0,0,51,0,경기 하남시,0,0
132P10001,부산 동래구,132,60,1,부산 우편집중국,136,148,295,32,중부권 광역우편물류센터,168,0,253,0,부천 우편집중국,0,0,36,0,서울 양천구,0,0
132P10002,경기 안산시 단원구,132,68,2,부천 우편집중국,137,149,253,32,중부권 광역우편물류센터,166,0,318,0,울산 우편집중국,0,0,30,0,울산 남구,0,0
132P10003,강원 고성군,132,97,1,강릉 우편집중국,138,150,368,12,중부권 광역우편물류센터,175,0,248,0,동서울 우편집중국,0,0,84,0,서울 중구,0,0
132P10004,경기 김포시,132,36,1,고양 우편집중국,134,146,268,10,중부권 광역우편물류센터,164,0,199,0,광주 우편집중국,0,0,70,0,전남 담양군,0,0
132P10005,서울 구로구,132,88,2,성남 우편집중국,138,150,218,24,중부권 광역우편물류센터,165,0,202,0,진주 우편집중국,0,0,73,0,경남 하동군,0,0
132P10006,경남 창원시 마산합포구,132,30,2,창원 우편집중국,134,146,251,20,중부권 광역우편물류센터,163,0,251,0,창원 우편집중국,0,0,75,0,경남 창원시 성산구,0,0
132P10007,부산 서구,132,70,2,부산 우편집중국,137,149,295,31,중부권 광역우편물류센터,169,0,199,0,광주 우편집중국,0,0,140,0,전남 나주시,0,0
132P10008,광주 동구,132,71,1,광주 우편집중국,137,149,199,14,중부권 광역우편물류센터,162,0,268,0,고양 우편집중국,0,0,42,0,서울 마포구,0,0
132P10009,부산 금정구,132,60,2,부산 우편집중국,136,148,295,32,중부권 광역우편물류센터,168,0,295,0,부산 우편집중국,0,0,70,0,부산 부산진구,0,0
132P10010,부산 사상구,132,70,1,부산 우편집중국,137,149,295,31,중부권 광역우편물류센터,169,0,368,0,강릉 우편집중국,0,0,68,0,강원 양양군,0,0
132P10011,충남 논산시,132,77,2,대전 우편집중국,137,149,53,4,중부권 광역우편물류센터,153,0,192,0,대구 우편집중국,0,0,76,0,경북 구미시,0,0
132P10012,충북 옥천군,132,135,4,천안 우편집중국,141,153,133,14,중부권 광역우편물류센터,162,0,53,0,대전 우편집중국,0,0,46,0,대전 유성구,0,0
132P10013,전북 순창군,132,169,2,진주 우편집중국,143,155,202,30,중부권 광역우편물류센터,168,0,216,0,안동 우편집중국,0,0,90,0,경북 청송군,0,0
132P10014,경기 양평군,132,144,2,동서울 우편집중국,142,154,248,26,중부권 광역우편물류센터,171,0,133,0,천안 우편집중국,0,0,154,0,충남 금산군,0,0
132P10015,경남 창원시 마산합포구,132,30,2,창원 우편집중국,134,146,251,20,중부권 광역우편물류센터,163,0,199,0,광주 우편집중국,0,0,108,0,전남 함평군,0,0
132P10016,서울 동대문구,132,84,1,동서울 우편집중국,138,150,248,26,중부권 광역우편물류센터,167,0,251,0,창원 우편집중국,0,0,136,0,경남 거제시,0,0
132P10017,전남 장흥군,132,69,1,영암 우편집중국,137,149,290,16,중부권 광역우편물류센터,168,0,218,0,성남 우편집중국,0,0,64,0,경기 용인시 처인구,0,0
132P10018,경남 함안군,132,49,1,창원 우편집중국,135,147,251,22,중부권 광역우편물류센터,164,0,295,0,부산 우편집중국,0,0,70,0,부산 영도구,0,0
132P10019,경기 광주시,132,72,1,성남 우편집중국,137,149,218,21,중부권 광역우편물류센터,164,0,133,0,천안 우편집중국,0,0,128,0,충남 태안군,0,0
132P10020,경북 안동시,132,30,1,안동 우편집중국,134,146,216,9,중부권 광역우편물류센터,160,0,216,0,안동 우편집중국,0,0,70,0,경북 의성군,0,0
132P10021,강원 속초시,132,97,1,강릉 우편집중국,138,150,368,12,중부권 광역우편물류센터,175,0,271,0,포항 우편집중국,0,0,30,0,경북 울진군,0,0
132P10022,서울 서초구,132,79,1,동서울 우편집중국,137,149,248,26,중부권 광역우편물류센터,166,0,218,0,성남 우편집중국,0,0,72,0,경기 광주시,0,0
132P10023,전북 무주군,132,175,2,천안 우편집중국,144,156,133,15,중부권 광역우편물류센터,165,0,251,0,창원 우편집중국,0,0,136,0,경남 통영시,0,0
132P10024,서울 도봉구,132,64,1,의정부 우편집중국,136,148,261,16,중부권 광역우편물류센터,165,0,268,0,고양 우편집중국,0,0,42,0,서울 서대문구,0,0
132P10025,경기 안산시 단원구,132,68,2,부천 우편집중국,137,149,253,32,중부권 광역우편물류센터,166,0,290,0,영암 우편집중국,0,0,50,0,전남 강진군,0,0
132P10026,전북 완주군,132,189,2,진주 우편집중국,145,157,202,28,중부권 광역우편물류센터,170,0,216,0,안동 우편집중국,0,0,44,0,경북 예천군,0,0
133P10001,전남 영암군,133,50,2,영암 우편집중국,136,148,290,14,중부권 광역우편물류센터,167,0,290,0,영암 우편집중국,0,0,30,0,전남 진도군,0,0
133P10002,경남 통영시,133,136,2,창원 우편집중국,142,154,251,19,중부권 광역우편물류센터,171,0,253,0,부천 우편집중국,0,0,36,0,경기 부천시,0,0
133P10003,경북 청송군,133,90,1,안동 우편집중국,139,151,216,12,중부권 광역우편물류센터,165,0,248,0,동서울 우편집중국,0,0,58,0,서울 송파구,0,0
133P10004,충북 제천시,133,62,3,원주 우편집중국,137,149,256,26,중부권 광역우편물류센터,166,0,202,0,진주 우편집중국,0,0,150,0,전북 진안군,0,0
133P10005,경기 의정부시,133,68,2,의정부 우편집중국,138,150,261,17,중부권 광역우편물류센터,167,0,261,0,의정부 우편집중국,0,0,64,0,서울 도봉구,0,0
133P10006,충북 진천군,133,71,1,청주 우편집중국,138,150,100,9,중부권 광역우편물류센터,157,0,202,0,진주 우편집중국,0,0,142,0,전북 남원시,0,0
133P10007,경남 창원시 성산구,133,75,2,창원 우편집중국,138,150,251,19,중부권 광역우편물류센터,167,0,53,0,대전 우편집중국,0,0,156,0,충남 서천군,0,0
133P10008,경기 용인시 처인구,133,64,1,성남 우편집중국,137,149,218,21,중부권 광역우편물류센터,164,0,199,0,광주 우편집중국,0,0,71,0,전남 화순군,0,0
133P10009,경북 포항시 북구,133,30,1,포항 우편집중국,135,147,271,9,중부권 광역우편물류센터,165,0,199,0,광주 우편집중국,0,0,92,0,전남 곡성군,0,0
133P10010,충북 제천시,133,62,3,원주 우편집중국,137,149,256,26,중부권 광역우편물류센터,166,0,216,0,안동 우편집중국,0,0,70,0,경북 의성군,0,0
133P10011,전남 담양군,133,70,1,광주 우편집중국,138,150,199,16,중부권 광역우편물류센터,163,0,256,0,원주 우편집중국,0,0,98,0,충북 단양군,0,0
133P10012,전남 신안군,133,45,1,영암 우편집중국,136,148,290,14,중부권 광역우편물류센터,167,0,192,0,대구 우편집중국,0,0,79,0,경북 청도군,0,0
133P10013,전북 정읍시,133,244,4,진주 우편집중국,149,161,202,28,중부권 광역우편물류센터,174,0,192,0,대구 우편집중국,0,0,79,0,경북 청도군,0,0
133P10014,경남 창원시 마산합포구,133,30,3,창원 우편집중국,135,147,251,22,중부권 광역우편물류센터,164,0,261,0,의정부 우편집중국,0,0,52,0,경기 포천시,0,0
133P10015,인천 동구,133,74,2,부천 우편집중국,138,150,253,30,중부권 광역우편물류센터,167,0,218,0,성남 우편집중국,0,0,43,0,경기 성남시 수정구,0,0
133P10016,경기 여주시,133,75,1,원주 우편집중국,138,150,256,25,중부권 광역우편물류센터,167,0,248,0,동서울 우편집중국,0,0,84,0,서울 성동구,0,0
134P10001,경기 성남시 분당구,134,39,1,성남 우편집중국,137,149,218,21,중부권 광역우편물류센터,164,0,253,0,부천 우편집중국,0,0,71,0,경기 안산시 상록구,0,0
134P10002,강원 양구군,134,108,2,원주 우편집중국,141,153,256,24,중부권 광역우편물류센터,170,0,256,0,원주 우편집중국,0,0,30,0,강원 원주시,0,0
134P10003,전북 군산시,134,307,1,진주 우편집중국,154,166,202,32,중부권 광역우편물류센터,179,0,268,0,고양 우편집중국,0,0,39,0,서울 은평구,0,0
134P10004,충남 천안시 서북구,134,30,1,천안 우편집중국,136,148,133,14,중부권 광역우편물류센터,157,0,248,0,동서울 우편집중국,0,0,84,0,서울 성동구,0,0
134P10005,전남 완도군,134,50,1,영암 우편집중국,137,149,290,16,중부권 광역우편물류센터,168,0,192,0,대구 우편집중국,0,0,30,0,대구 북구,0,0
134P10006,서울 서초구,134,79,2,동서울 우편집중국,139,151,248,27,중부권 광역우편물류센터,168,0,256,0,원주 우편집중국,0,0,30,0,강원 원주시,0,0
134P10007,전남 순천시,134,36,1,순천 집중과,136,148,233,6,중부권 광역우편물류센터,164,0,268,0,고양 우편집중국,0,0,42,0,서울 마포구,0,0
134P10008,서울 송파구,134,58,1,동서울 우편집중국,138,150,248,26,중부권 광역우편물류센터,167,0,318,0,울산 우편집중국,0,0,30,0,울산 남구,0,0
134P10009,대전 대덕구,134,66,1,대전 우편집중국,138,150,53,6,중부권 광역우편물류센터,154,0,256,0,원주 우편집중국,0,0,62,0,강원 영월군,0,0
134P10010,경기 용인시 처인구,134,64,2,성남 우편집중국,138,150,218,24,중부권 광역우편물류센터,165,0,290,0,영암 우편집중국,0,0,45,0,전남 목포시,0,0
135P10001,부산 금정구,135,60,2,부산 우편집중국,139,151,295,34,중부권 광역우편물류센터,171,0,253,0,부천 우편집중국,0,0,36,0,경기 부천시,0,0
135P10002,충북 청주시 상당구,135,65,1,청주 우편집중국,139,151,100,8,중부권 광역우편물류센터,158,0,295,0,부산 우편집중국,0,0,70,0,부산 중구,0,0
135P10003,대전 유성구,135,46,2,대전 우편집중국,138,150,53,6,중부권 광역우편물류센터,154,0,248,0,동서울 우편집중국,0,0,84,0,서울 용산구,0,0
135P10004,경북 영주시,135,57,1,안동 우편집중국,139,151,216,12,중부권 광역우편물류센터,165,0,271,0,포항 우편집중국,0,0,30,0,경북 영덕군,0,0
135P10005,대전 유성구,135,46,2,대전 우편집중국,138,150,53,6,중부권 광역우편물류센터,154,0,100,0,청주 우편집중국,0,0,65,0,충북 청주시 상당구,0,0
135P10006,서울 노원구,135,64,1,의정부 우편집중국,139,151,261,19,중부권 광역우편물류센터,168,0,218,0,성남 우편집중국,0,0,56,0,서울 금천구,0,0
135P10007,전북 전주시 완산구,135,214,2,진주 우편집중국,149,161,202,28,중부권 광역우편물류센터,174,0,253,0,부천 우편집중국,0,0,74,0,인천 동구,0,0
135P10008,전북 전주시 완산구,135,214,2,진주 우편집중국,149,161,202,28,중부권 광역우편물류센터,174,0,256,0,원주 우편집중국,0,0,75,0,경기 여주시,0,0
135P10009,서울 강북구,135,64,1,의정부 우편집중국,139,151,261,19,중부권 광역우편물류센터,168,0,218,0,성남 우편집중국,0,0,88,0,서울 구로구,0,0
135P10010,부산 동래구,135,60,2,부산 우편집중국,139,151,295,34,중부권 광역우편물류센터,171,0,253,0,부천 우편집중국,0,0,66,0,인천 옹진군,0,0
135P10011,경기 동두천시,135,45,1,의정부 우편집중국,138,150,261,17,중부권 광역우편물류센터,167,0,256,0,원주 우편집중국,0,0,150,0,강원 인제군,0,0
135P10012,전남 해남군,135,50,2,영암 우편집중국,138,150,290,18,중부권 광역우편물류센터,169,0,202,0,진주 우편집중국,0,0,234,0,전북 고창군,0,0
135P10013,서울 강서구,135,36,2,부천 우편집중국,137,149,253,32,중부권 광역우편물류센터,166,0,218,0,성남 우편집중국,0,0,94,0,경기 이천시,0,0
135P10014,광주 북구,135,57,1,광주 우편집중국,139,151,199,17,중부권 광역우편물류센터,164,0,100,0,청주 우편집중국,0,0,58,0,충북 증평군,0,0
135P10015,전남 해남군,135,50,2,영암 우편집중국,138,150,290,18,중부권 광역우편물류센터,169,0,271,0,포항 우편집중국,0,0,226,0,경북 경주시,0,0
135P10016,서울 강서구,135,36,2,부천 우편집중국,137,149,253,32,중부권 광역우편물류센터,166,0,192,0,대구 우편집중국,0,0,54,0,대구 달성군,0,0
135P10017,서울 양천구,135,36,1,부천 우편집중국,137,149,253,32,중부권 광역우편물류센터,166,0,248,0,동서울 우편집중국,0,0,36,0,서울 성북구,0,0
135P10018,서울 영등포구,135,36,1,부천 우편집중국,137,149,253,32,중부권 광역우편물류센터,166,0,290,0,영암 우편집중국,0,0,69,0,전남 장흥군,0,0
