택배번호,출발지,출발시간,거리,통행량,경유지1,하차시간,상차시간,거리,통행량,경유지2,하차시간,상차시간,거리,통행량,경유지3,하차시간,상차시간,거리,통행량,도착지,도착시간
002P10013,경기 포천시,0,2,중부권 광역우편물류센터,16,28,세종특별자치시,31,0
002P10014,충남 천안시 동남구,0,2,중부권 광역우편물류센터,9,21,충남 부여군,27,0
002P10015,강원 양구군,0,2,중부권 광역우편물류센터,18,30,경기 동두천시,44,0
002P10016,부산 북구,0,2,중부권 광역우편물류센터,17,29,인천 중구,41,0
002P10017,충남 예산군,0,2,중부권 광역우편물류센터,8,20,경기 동두천시,34,0
002P10018,대구 남구,0,2,중부권 광역우편물류센터,11,23,울산 남구,39,0
002P10019,서울 은평구,0,2,중부권 광역우편물류센터,16,28,충북 옥천군,31,0
002P10020,서울 중구,0,2,중부권 광역우편물류센터,13,25,전남 여수시,37,0
002P10021,경기 양주시,0,2,중부권 광역우편물류센터,15,27,울산 남구,43,0
002P10022,광주 동구,0,2,중부권 광역우편물류센터,13,25,강원 양양군,45,0
002P10023,서울 강동구,0,2,중부권 광역우편물류센터,13,25,대구 달서구,34,0
002P10024,전남 무안군,0,2,중부권 광역우편물류센터,15,27,부산 수영구,43,0
002P10025,충북 충주시,0,2,중부권 광역우편물류센터,7,19,서울 용산구,30,0
002P10026,전북 진안군,0,2,중부권 광역우편물류센터,8,20,경기 화성시,30,0
002P10027,경기 구리시,0,2,중부권 광역우편물류센터,14,26,경북 청송군,38,0
002P10028,전북 김제시,0,2,중부권 광역우편물류센터,11,23,경북 경주시,37,0
002P10029,충남 천안시 동남구,0,2,중부권 광역우편물류센터,9,21,전북 진안군,27,0
002P10030,대구 중구,0,2,중부권 광역우편물류센터,12,24,경기 성남시 분당구,34,0
002P10031,전남 담양군,0,2,중부권 광역우편물류센터,12,24,충남 금산군,26,0
002P10032,경기 수원시 권선구,0,2,중부권 광역우편물류센터,12,24,충남 서천군,32,0
002P10033,서울 광진구,0,2,중부권 광역우편물류센터,14,26,울산 남구,42,0
002P10034,부산 부산진구,0,2,중부권 광역우편물류센터,17,29,서울 동작구,40,0
002P10035,경기 연천군,0,2,중부권 광역우편물류센터,16,28,경기 고양시 일산서구,41,0
