택배번호,출발지,출발시간,경유지1,하차시간,상차시간,거리,통행량,경유지2,하차시간,상차시간,거리,통행량,경유지3,하차시간,상차시간,거리,통행량,도착지,도착시간,거리,통행량
055P10005,충남 당진시,55,천안 우편집중국,0,0,7,1,중부권 광역우편물류센터,0,0,0,0,광주 우편집중국,0,74,0,0,광주 남구,0,150.2,0
055P10006,울산 울주군,55,울산 우편집중국,0,0,4,6,중부권 광역우편물류센터,0,0,0,0,진주 우편집중국,0,71,0,0,전북 군산시,0,306.5,0
055P10007,경북 구미시,55,대구 우편집중국,0,0,5,7,중부권 광역우편물류센터,0,0,0,0,순천 집중과,0,72,0,0,전남 여수시,0,30.0,0
055P10008,충남 공주시,55,대전 우편집중국,0,0,6,3,중부권 광역우편물류센터,0,0,0,0,대구 우편집중국,0,73,0,0,대구 동구,0,49.8,0
055P10009,전남 여수시,55,순천 집중과,0,0,2,4,중부권 광역우편물류센터,0,0,0,0,대전 우편집중국,0,69,0,0,대전 중구,0,56.9,0
055P10010,전남 장흥군,55,영암 우편집중국,0,0,4,5,중부권 광역우편물류센터,0,0,0,0,안동 우편집중국,0,71,0,0,경북 의성군,0,70.3,0
055P10011,경기 평택시,55,수원 우편집중국,0,0,12,9,중부권 광역우편물류센터,0,0,0,0,동서울 우편집중국,0,79,0,0,서울 강동구,0,53.5,0
055P10012,경기 포천시,55,의정부 우편집중국,0,0,5,12,중부권 광역우편물류센터,0,0,0,0,진주 우편집중국,0,72,0,0,경남 산청군,0,82.0,0
055P10013,전북 군산시,55,진주 우편집중국,0,0,18,6,중부권 광역우편물류센터,0,0,0,0,영암 우편집중국,0,85,0,0,전남 신안군,0,44.6,0
055P10014,부산 사상구,55,부산 우편집중국,0,0,7,8,중부권 광역우편물류센터,0,0,0,0,울산 우편집중국,0,74,0,0,울산 울주군,0,34.7,0
055P10015,경기 구리시,55,의정부 우편집중국,0,0,5,10,중부권 광역우편물류센터,0,0,0,0,부산 우편집중국,0,72,0,0,부산 중구,0,69.7,0
055P10016,경기 성남시 중원구,55,성남 우편집중국,0,0,5,5,중부권 광역우편물류센터,0,0,0,0,동서울 우편집중국,0,72,0,0,서울 강동구,0,53.5,0
055P10017,경북 영덕군,55,포항 우편집중국,0,0,2,7,중부권 광역우편물류센터,0,0,0,0,청주 우편집중국,0,69,0,0,충북 충주시,0,43.7,0
055P10018,전북 익산시,55,진주 우편집중국,0,0,13,8,중부권 광역우편물류센터,0,0,0,0,부산 우편집중국,0,80,0,0,부산 영도구,0,69.7,0
055P10019,전남 광양시,55,순천 집중과,0,0,4,5,중부권 광역우편물류센터,0,0,0,0,동서울 우편집중국,0,71,0,0,서울 송파구,0,58.4,0
055P10020,경남 산청군,55,진주 우편집중국,0,0,5,4,중부권 광역우편물류센터,0,0,0,0,대구 우편집중국,0,72,0,0,대구 달성군,0,53.7,0
055P10021,경기 성남시 중원구,55,성남 우편집중국,0,0,5,5,중부권 광역우편물류센터,0,0,0,0,대구 우편집중국,0,72,0,0,경북 청도군,0,78.69999999999999,0
055P10022,울산 동구,55,울산 우편집중국,0,0,2,8,중부권 광역우편물류센터,0,0,0,0,수원 우편집중국,0,69,0,0,경기 화성시,0,110.39999999999998,0
055P10023,부산 강서구,55,부산 우편집중국,0,0,4,6,중부권 광역우편물류센터,0,0,0,0,대전 우편집중국,0,71,0,0,대전 유성구,0,46.5,0
056P10001,인천 서구,56,부천 우편집중국,0,0,6,6,중부권 광역우편물류센터,0,0,0,0,광주 우편집중국,0,74,0,0,전남 장성군,0,39.1,0
056P10002,강원 평창군,56,원주 우편집중국,0,0,6,13,중부권 광역우편물류센터,0,0,0,0,천안 우편집중국,0,74,0,0,충남 천안시 동남구,0,30.0,0
056P10003,대구 남구,56,대구 우편집중국,0,0,4,10,중부권 광역우편물류센터,0,0,0,0,광주 우편집중국,0,72,0,0,광주 동구,0,70.6,0
056P10004,충남 부여군,56,대전 우편집중국,0,0,8,8,중부권 광역우편물류센터,0,0,0,0,안동 우편집중국,0,76,0,0,경북 의성군,0,70.3,0
056P10005,전남 장성군,56,광주 우편집중국,0,0,3,10,중부권 광역우편물류센터,0,0,0,0,성남 우편집중국,0,71,0,0,서울 관악구,0,56.5,0
056P10006,서울 강남구,56,동서울 우편집중국,0,0,13,5,중부권 광역우편물류센터,0,0,0,0,천안 우편집중국,0,81,0,0,충남 천안시 동남구,0,30.0,0
056P10007,충남 아산시,56,천안 우편집중국,0,0,4,4,중부권 광역우편물류센터,0,0,0,0,동서울 우편집중국,0,72,0,0,경기 양평군,0,144.5,0
056P10008,경남 창녕군,56,창원 우편집중국,0,0,5,9,중부권 광역우편물류센터,0,0,0,0,수원 우편집중국,0,73,0,0,경기 평택시,0,105.19999999999999,0
056P10009,부산 기장군,56,울산 우편집중국,0,0,5,3,중부권 광역우편물류센터,0,0,0,0,안동 우편집중국,0,73,0,0,경북 안동시,0,30.0,0
056P10010,전남 나주시,56,광주 우편집중국,0,0,9,8,중부권 광역우편물류센터,0,0,0,0,부산 우편집중국,0,77,0,0,부산 수영구,0,60.4,0
056P10011,부산 중구,56,부산 우편집중국,0,0,7,7,중부권 광역우편물류센터,0,0,0,0,대전 우편집중국,0,75,0,0,대전 중구,0,56.9,0
056P10012,충북 괴산군,56,청주 우편집중국,0,0,9,10,중부권 광역우편물류센터,0,0,0,0,진주 우편집중국,0,77,0,0,경남 함양군,0,101.5,0
056P10013,인천 동구,56,부천 우편집중국,0,0,9,9,중부권 광역우편물류센터,0,0,0,0,청주 우편집중국,0,77,0,0,충북 보은군,0,86.9,0
056P10014,부산 수영구,56,부산 우편집중국,0,0,7,11,중부권 광역우편물류센터,0,0,0,0,진주 우편집중국,0,75,0,0,전북 남원시,0,141.7,0
056P10015,경기 고양시 덕양구,56,고양 우편집중국,0,0,2,11,중부권 광역우편물류센터,0,0,0,0,진주 우편집중국,0,70,0,0,전북 익산시,0,199.90000000000003,0
056P10016,전남 목포시,56,영암 우편집중국,0,0,3,4,중부권 광역우편물류센터,0,0,0,0,부산 우편집중국,0,71,0,0,부산 강서구,0,33.900000000000006,0
056P10017,전남 신안군,56,영암 우편집중국,0,0,3,3,중부권 광역우편물류센터,0,0,0,0,부천 우편집중국,0,71,0,0,경기 안산시 단원구,0,67.5,0
056P10018,강원 강릉시,56,강릉 우편집중국,0,0,2,3,중부권 광역우편물류센터,0,0,0,0,부산 우편집중국,0,70,0,0,부산 영도구,0,69.7,0
056P10019,대구 수성구,56,대구 우편집중국,0,0,5,6,중부권 광역우편물류센터,0,0,0,0,고양 우편집중국,0,73,0,0,경기 고양시 덕양구,0,30.0,0
056P10020,부산 연제구,56,부산 우편집중국,0,0,7,6,중부권 광역우편물류센터,0,0,0,0,원주 우편집중국,0,75,0,0,충북 제천시,0,62.3,0
056P10021,전북 전주시 덕진구,56,진주 우편집중국,0,0,11,7,중부권 광역우편물류센터,0,0,0,0,원주 우편집중국,0,79,0,0,강원 태백시,0,227.20000000000002,0
056P10022,경기 의왕시,56,성남 우편집중국,0,0,8,3,중부권 광역우편물류센터,0,0,0,0,순천 집중과,0,76,0,0,전남 순천시,0,35.9,0
056P10023,경기 오산시,56,수원 우편집중국,0,0,10,7,중부권 광역우편물류센터,0,0,0,0,대전 우편집중국,0,78,0,0,충남 부여군,0,116.1,0
056P10024,경기 의왕시,56,성남 우편집중국,0,0,8,3,중부권 광역우편물류센터,0,0,0,0,천안 우편집중국,0,76,0,0,충남 천안시 동남구,0,30.0,0
056P10025,충남 부여군,56,대전 우편집중국,0,0,8,8,중부권 광역우편물류센터,0,0,0,0,원주 우편집중국,0,76,0,0,강원 화천군,0,108.20000000000002,0
056P10026,부산 남구,56,부산 우편집중국,0,0,4,9,중부권 광역우편물류센터,0,0,0,0,청주 우편집중국,0,72,0,0,충북 청주시 상당구,0,64.7,0
056P10027,서울 금천구,56,성남 우편집중국,0,0,6,3,중부권 광역우편물류센터,0,0,0,0,수원 우편집중국,0,74,0,0,경기 화성시,0,110.39999999999998,0
057P10001,경북 성주군,57,대구 우편집중국,0,0,7,4,중부권 광역우편물류센터,0,0,0,0,안동 우편집중국,0,76,0,0,경북 의성군,0,70.3,0
057P10002,강원 동해시,57,강릉 우편집중국,0,0,3,4,중부권 광역우편물류센터,0,0,0,0,광주 우편집중국,0,72,0,0,광주 광산구,0,202.4,0
057P10003,경남 산청군,57,진주 우편집중국,0,0,5,5,중부권 광역우편물류센터,0,0,0,0,안동 우편집중국,0,74,0,0,경북 예천군,0,43.8,0
057P10004,경기 여주시,57,원주 우편집중국,0,0,7,11,중부권 광역우편물류센터,0,0,0,0,안동 우편집중국,0,76,0,0,경북 의성군,0,70.3,0
057P10005,경북 경산시,57,대구 우편집중국,0,0,6,6,중부권 광역우편물류센터,0,0,0,0,수원 우편집중국,0,75,0,0,경기 화성시,0,110.39999999999998,0
057P10006,광주 남구,57,광주 우편집중국,0,0,10,6,중부권 광역우편물류센터,0,0,0,0,순천 집중과,0,79,0,0,전남 보성군,0,83.5,0
057P10007,경기 안양시 만안구,57,성남 우편집중국,0,0,6,5,중부권 광역우편물류센터,0,0,0,0,수원 우편집중국,0,75,0,0,경기 수원시 권선구,0,76.69999999999999,0
057P10008,경남 양산시,57,울산 우편집중국,0,0,7,6,중부권 광역우편물류센터,0,0,0,0,성남 우편집중국,0,76,0,0,경기 과천시,0,48.0,0
057P10009,경기 안양시 만안구,57,성남 우편집중국,0,0,6,5,중부권 광역우편물류센터,0,0,0,0,부산 우편집중국,0,75,0,0,경남 김해시,0,39.3,0
057P10010,대구 달서구,57,대구 우편집중국,0,0,5,7,중부권 광역우편물류센터,0,0,0,0,대전 우편집중국,0,74,0,0,대전 동구,0,56.9,0
057P10011,충남 논산시,57,대전 우편집중국,0,0,4,8,중부권 광역우편물류센터,0,0,0,0,동서울 우편집중국,0,73,0,0,서울 용산구,0,83.6,0
057P10012,서울 서초구,57,동서울 우편집중국,0,0,12,6,중부권 광역우편물류센터,0,0,0,0,울산 우편집중국,0,81,0,0,경남 양산시,0,93.8,0
058P10001,경남 창녕군,58,창원 우편집중국,0,0,5,10,중부권 광역우편물류센터,0,0,0,0,의정부 우편집중국,0,75,0,0,서울 중랑구,0,48.4,0
058P10002,충남 계룡시,58,대전 우편집중국,0,0,2,5,중부권 광역우편물류센터,0,0,0,0,안동 우편집중국,0,72,0,0,경북 청송군,0,90.4,0
058P10003,경북 안동시,58,안동 우편집중국,0,0,2,4,중부권 광역우편물류센터,0,0,0,0,진주 우편집중국,0,72,0,0,전북 순창군,0,168.8,0
058P10004,경북 영천시,58,포항 우편집중국,0,0,5,8,중부권 광역우편물류센터,0,0,0,0,강릉 우편집중국,0,75,0,0,강원 동해시,0,71.8,0
058P10005,전남 완도군,58,영암 우편집중국,0,0,3,4,중부권 광역우편물류센터,0,0,0,0,진주 우편집중국,0,73,0,0,전북 남원시,0,141.7,0
058P10006,강원 고성군,58,강릉 우편집중국,0,0,6,9,중부권 광역우편물류센터,0,0,0,0,울산 우편집중국,0,76,0,0,울산 동구,0,30.0,0
058P10007,울산 중구,58,울산 우편집중국,0,0,2,8,중부권 광역우편물류센터,0,0,0,0,영암 우편집중국,0,72,0,0,전남 완도군,0,49.6,0
058P10008,울산 북구,58,울산 우편집중국,0,0,2,5,중부권 광역우편물류센터,0,0,0,0,진주 우편집중국,0,72,0,0,전북 장수군,0,132.60000000000002,0
058P10009,경기 안성시,58,수원 우편집중국,0,0,11,5,중부권 광역우편물류센터,0,0,0,0,천안 우편집중국,0,81,0,0,충남 아산시,0,45.2,0
058P10010,경북 경주시,58,포항 우편집중국,0,0,7,7,중부권 광역우편물류센터,0,0,0,0,울산 우편집중국,0,77,0,0,울산 동구,0,30.0,0
058P10011,대전 유성구,58,대전 우편집중국,0,0,4,9,중부권 광역우편물류센터,0,0,0,0,의정부 우편집중국,0,74,0,0,서울 강북구,0,63.7,0
058P10012,경남 함안군,58,창원 우편집중국,0,0,5,8,중부권 광역우편물류센터,0,0,0,0,안동 우편집중국,0,75,0,0,경북 예천군,0,43.8,0
058P10013,경기 고양시 일산서구,58,고양 우편집중국,0,0,2,12,중부권 광역우편물류센터,0,0,0,0,광주 우편집중국,0,72,0,0,광주 서구,0,150.2,0
058P10014,강원 평창군,58,원주 우편집중국,0,0,6,14,중부권 광역우편물류센터,0,0,0,0,의정부 우편집중국,0,76,0,0,경기 연천군,0,55.2,0
058P10015,부산 북구,58,부산 우편집중국,0,0,4,4,중부권 광역우편물류센터,0,0,0,0,진주 우편집중국,0,74,0,0,경남 사천시,0,42.2,0
058P10016,인천 계양구,58,부천 우편집중국,0,0,4,7,중부권 광역우편물류센터,0,0,0,0,영암 우편집중국,0,74,0,0,전남 목포시,0,44.6,0
058P10017,전남 나주시,58,광주 우편집중국,0,0,9,9,중부권 광역우편물류센터,0,0,0,0,대구 우편집중국,0,79,0,0,대구 달서구,0,47.6,0
059P10001,부산 중구,59,부산 우편집중국,0,0,7,8,중부권 광역우편물류센터,0,0,0,0,광주 우편집중국,0,78,0,0,전남 장성군,0,39.1,0
059P10002,경기 의정부시,59,의정부 우편집중국,0,0,6,7,중부권 광역우편물류센터,0,0,0,0,영암 우편집중국,0,77,0,0,전남 강진군,0,49.6,0
059P10003,대구 동구,59,대구 우편집중국,0,0,5,10,중부권 광역우편물류센터,0,0,0,0,영암 우편집중국,0,76,0,0,전남 완도군,0,49.6,0
059P10004,강원 화천군,59,원주 우편집중국,0,0,8,7,중부권 광역우편물류센터,0,0,0,0,청주 우편집중국,0,79,0,0,충북 괴산군,0,141.89999999999998,0
059P10005,경기 안성시,59,수원 우편집중국,0,0,11,7,중부권 광역우편물류센터,0,0,0,0,영암 우편집중국,0,82,0,0,전남 해남군,0,49.6,0
059P10006,부산 북구,59,부산 우편집중국,0,0,4,5,중부권 광역우편물류센터,0,0,0,0,부산 우편집중국,0,75,0,0,부산 해운대구,0,151.6,0
059P10007,전북 남원시,59,진주 우편집중국,0,0,8,3,중부권 광역우편물류센터,0,0,0,0,광주 우편집중국,0,79,0,0,광주 서구,0,150.2,0
059P10008,충남 당진시,59,천안 우편집중국,0,0,7,2,중부권 광역우편물류센터,0,0,0,0,부천 우편집중국,0,78,0,0,서울 영등포구,0,35.5,0
059P10009,충북 보은군,59,청주 우편집중국,0,0,6,4,중부권 광역우편물류센터,0,0,0,0,동서울 우편집중국,0,77,0,0,서울 강남구,0,81.8,0
059P10010,충북 옥천군,59,천안 우편집중국,0,0,11,5,중부권 광역우편물류센터,0,0,0,0,동서울 우편집중국,0,82,0,0,서울 중구,0,83.6,0
059P10011,부산 기장군,59,울산 우편집중국,0,0,5,4,중부권 광역우편물류센터,0,0,0,0,성남 우편집중국,0,76,0,0,경기 안양시 동안구,0,55.7,0
059P10012,경남 창원시 성산구,59,창원 우편집중국,0,0,7,7,중부권 광역우편물류센터,0,0,0,0,부산 우편집중국,0,78,0,0,부산 부산진구,0,69.7,0
059P10013,경기 수원시 권선구,59,수원 우편집중국,0,0,9,4,중부권 광역우편물류센터,0,0,0,0,원주 우편집중국,0,80,0,0,강원 평창군,0,84.1,0
059P10014,경기 의정부시,59,의정부 우편집중국,0,0,6,7,중부권 광역우편물류센터,0,0,0,0,동서울 우편집중국,0,77,0,0,서울 용산구,0,83.6,0
059P10015,경기 용인시 처인구,59,성남 우편집중국,0,0,7,10,중부권 광역우편물류센터,0,0,0,0,동서울 우편집중국,0,78,0,0,서울 강남구,0,81.8,0
059P10016,경북 영주시,59,안동 우편집중국,0,0,4,6,중부권 광역우편물류센터,0,0,0,0,성남 우편집중국,0,75,0,0,서울 동작구,0,51.0,0
059P10017,경남 하동군,59,진주 우편집중국,0,0,6,8,중부권 광역우편물류센터,0,0,0,0,부산 우편집중국,0,77,0,0,부산 북구,0,35.2,0
059P10018,서울 중구,59,동서울 우편집중국,0,0,14,4,중부권 광역우편물류센터,0,0,0,0,대전 우편집중국,0,85,0,0,세종특별자치시,0,56.1,0
059P10019,강원 인제군,59,원주 우편집중국,0,0,8,2,중부권 광역우편물류센터,0,0,0,0,광주 우편집중국,0,79,0,0,전남 곡성군,0,91.9,0
059P10020,부산 사상구,59,부산 우편집중국,0,0,7,9,중부권 광역우편물류센터,0,0,0,0,창원 우편집중국,0,78,0,0,경남 창녕군,0,74.6,0
059P10021,경북 영양군,59,안동 우편집중국,0,0,4,7,중부권 광역우편물류센터,0,0,0,0,진주 우편집중국,0,75,0,0,전북 전주시 완산구,0,213.70000000000005,0
059P10022,경남 하동군,59,진주 우편집중국,0,0,6,8,중부권 광역우편물류센터,0,0,0,0,창원 우편집중국,0,77,0,0,경남 창녕군,0,74.6,0
059P10023,경북 청도군,59,대구 우편집중국,0,0,7,8,중부권 광역우편물류센터,0,0,0,0,진주 우편집중국,0,78,0,0,경남 산청군,0,82.0,0
059P10024,전남 목포시,59,영암 우편집중국,0,0,3,5,중부권 광역우편물류센터,0,0,0,0,원주 우편집중국,0,74,0,0,경기 여주시,0,75.4,0
059P10025,경기 성남시 분당구,59,성남 우편집중국,0,0,5,7,중부권 광역우편물류센터,0,0,0,0,진주 우편집중국,0,76,0,0,전북 정읍시,0,243.60000000000002,0
059P10026,전북 순창군,59,진주 우편집중국,0,0,10,5,중부권 광역우편물류센터,0,0,0,0,동서울 우편집중국,0,81,0,0,서울 성동구,0,83.6,0
059P10027,충북 음성군,59,청주 우편집중국,0,0,7,5,중부권 광역우편물류센터,0,0,0,0,창원 우편집중국,0,78,0,0,경남 거제시,0,136.3,0
059P10028,경기 광명시,59,성남 우편집중국,0,0,9,7,중부권 광역우편물류센터,0,0,0,0,대구 우편집중국,0,80,0,0,대구 남구,0,42.8,0
059P10029,경기 부천시,59,부천 우편집중국,0,0,4,7,중부권 광역우편물류센터,0,0,0,0,의정부 우편집중국,0,75,0,0,강원 철원군,0,55.2,0
059P10030,경남 창원시 마산합포구,59,창원 우편집중국,0,0,2,8,중부권 광역우편물류센터,0,0,0,0,원주 우편집중국,0,73,0,0,강원 영월군,0,62.3,0
059P10031,경기 안성시,59,수원 우편집중국,0,0,11,7,중부권 광역우편물류센터,0,0,0,0,울산 우편집중국,0,82,0,0,울산 동구,0,30.0,0
059P10032,서울 노원구,59,의정부 우편집중국,0,0,5,4,중부권 광역우편물류센터,0,0,0,0,성남 우편집중국,0,76,0,0,서울 동작구,0,51.0,0
059P10033,경남 진주시,59,진주 우편집중국,0,0,3,4,중부권 광역우편물류센터,0,0,0,0,수원 우편집중국,0,74,0,0,경기 오산시,0,85.89999999999999,0
060P10001,부산 사하구,60,부산 우편집중국,0,0,7,3,중부권 광역우편물류센터,0,0,0,0,의정부 우편집중국,0,79,0,0,경기 동두천시,0,45.2,0
